INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
460,5,FIXED,01/12/2023,17:56:53,01/12/2023,12:56:53,0,5.662293,N,8.693617,E,178.004074,0.404415,334.819701,0,0,0
461,5,FIXED,01/12/2023,17:58:53,01/12/2023,12:58:53,0,5.662307,N,8.693611,E,177.142197,1.402675,150.82174,0,0,0
462,5,FIXED,01/12/2023,18:00:53,01/12/2023,13:00:53,0,5.662218,N,8.693661,E,177.017838,1.01516,312.5183,0,0,0
463,5,FIXED,01/12/2023,18:02:53,01/12/2023,13:02:53,0,5.66231,N,8.693559,E,182.654022,1.087992,54.970359,0,0,0
464,5,FIXED,01/12/2023,18:04:53,01/12/2023,13:04:53,0,5.662324,N,8.693579,E,177.302963,0.729745,143.310502,0,0,0
465,5,FIXED,01/12/2023,18:06:53,01/12/2023,13:06:53,0,5.662315,N,8.693586,E,172.440033,0.742015,55.818784,0,0,0
466,5,FIXED,01/12/2023,18:08:53,01/12/2023,13:08:53,0,5.662327,N,8.693605,E,167.823746,0.225344,230.046783,0,0,0
467,5,FIXED,01/12/2023,18:10:53,01/12/2023,13:10:53,0,5.662274,N,8.693541,E,166.196793,0.716603,349.704505,0,0,0
468,5,FIXED,01/12/2023,18:12:53,01/12/2023,13:12:53,0,5.662289,N,8.693538,E,162.641953,0.666639,96.284498,0,0,0
469,5,FIXED,01/12/2023,18:14:53,01/12/2023,13:14:53,0,5.66228,N,8.693628,E,165.532242,0.300313,264.871338,0,0,0
470,5,FIXED,01/12/2023,18:16:53,01/12/2023,13:16:53,0,5.662276,N,8.693589,E,167.322281,0.582884,199.16052,0,0,0
471,5,FIXED,01/12/2023,18:18:53,01/12/2023,13:18:53,0,5.662266,N,8.693585,E,166.399185,0.408843,348.582034,0,0,0
472,5,FIXED,01/12/2023,18:20:53,01/12/2023,13:20:53,0,5.662301,N,8.693578,E,168.412689,0.426696,256.573667,0,0,0
473,5,FIXED,01/12/2023,18:22:53,01/12/2023,13:22:53,0,5.662295,N,8.693557,E,168.025925,0.296333,60.891057,0,0,0
474,5,FIXED,01/12/2023,18:24:53,01/12/2023,13:24:53,0,5.662318,N,8.693598,E,165.662659,0.495199,235.887132,0,0,0
475,5,FIXED,01/12/2023,18:26:53,01/12/2023,13:26:53,0,5.662299,N,8.69357,E,166.215179,0.373219,131.163404,0,0,0
476,5,FIXED,01/12/2023,18:28:53,01/12/2023,13:28:53,0,5.662274,N,8.693599,E,163.777786,1.379853,8.130699,0,0,0
477,5,FIXED,01/12/2023,18:30:53,01/12/2023,13:30:53,0,5.662306,N,8.693603,E,166.896713,1.161681,341.643415,0,0,0
478,5,FIXED,01/12/2023,18:32:53,01/12/2023,13:32:53,0,5.662429,N,8.693562,E,161.46225,0.568858,232.427494,0,0,0
479,5,FIXED,01/12/2023,18:34:53,01/12/2023,13:34:53,0,5.662384,N,8.693503,E,165.483185,0.300724,101.373302,0,0,0
480,5,FIXED,01/12/2023,18:36:53,01/12/2023,13:36:53,0,5.662361,N,8.693616,E,166.617584,1.638199,137.458266,0,0,0
481,5,FIXED,01/12/2023,18:38:53,01/12/2023,13:38:53,0,5.662331,N,8.693644,E,167.526459,0.264796,53.067043,0,0,0
482,5,FIXED,01/12/2023,18:40:53,01/12/2023,13:40:53,0,5.662345,N,8.693662,E,167.025482,0.37795,233.014193,0,0,0
483,5,FIXED,01/12/2023,18:42:53,01/12/2023,13:42:53,0,5.662305,N,8.693609,E,165.080139,0.610573,45.359812,0,0,0
484,5,FIXED,01/12/2023,18:44:53,01/12/2023,13:44:53,0,5.66233,N,8.693635,E,163.036453,0.179593,250.59533,0,0,0
485,5,FIXED,01/12/2023,18:46:53,01/12/2023,13:46:53,0,5.662313,N,8.693584,E,164.624924,0.553756,297.128437,0,0,0
486,5,FIXED,01/12/2023,18:48:53,01/12/2023,13:48:53,0,5.662338,N,8.693533,E,160.348984,0.215658,125.226716,0,0,0
487,5,FIXED,01/12/2023,18:50:53,01/12/2023,13:50:53,0,5.662319,N,8.693561,E,158.348206,0.452296,104.623983,0,0,0
488,5,FIXED,01/12/2023,18:52:53,01/12/2023,13:52:53,0,5.662309,N,8.693597,E,159.048569,1.128436,221.825636,0,0,0
489,5,FIXED,01/12/2023,18:54:53,01/12/2023,13:54:53,0,5.662252,N,8.693546,E,161.700363,0.77971,299.365303,0,0,0
490,5,FIXED,01/12/2023,18:56:53,01/12/2023,13:56:53,0,5.662276,N,8.693503,E,162.202438,2.105555,44.651264,0,0,0
491,5,FIXED,01/12/2023,18:58:53,01/12/2023,13:58:53,0,5.662343,N,8.69357,E,160.846817,1.318671,193.121827,0,0,0
492,5,FIXED,01/12/2023,19:00:53,01/12/2023,14:00:53,0,5.662195,N,8.693535,E,159.077896,1.333524,29.998225,0,0,0
493,5,FIXED,01/12/2023,19:02:53,01/12/2023,14:02:53,0,5.662271,N,8.693579,E,167.017487,0.470212,91.086187,0,0,0
494,5,FIXED,01/12/2023,19:04:53,01/12/2023,14:04:53,0,5.662269,N,8.693662,E,165.111084,1.096936,0.787043,0,0,0
495,5,FIXED,01/12/2023,19:06:53,01/12/2023,14:06:53,0,5.6623,N,8.693662,E,176.833694,1.173945,293.348983,0,0,0
496,5,FIXED,01/12/2023,19:08:53,01/12/2023,14:08:53,0,5.662334,N,8.693584,E,174.265106,1.739898,145.925883,0,0,0
497,5,FIXED,01/12/2023,19:10:53,01/12/2023,14:10:53,0,5.66228,N,8.693621,E,173.973679,0.404584,54.391291,0,0,0
498,5,FIXED,01/12/2023,19:12:53,01/12/2023,14:12:53,0,5.662325,N,8.693684,E,171.835175,0.3163,243.463553,0,0,0
499,5,FIXED,01/12/2023,19:14:53,01/12/2023,14:14:53,0,5.662278,N,8.69359,E,168.324097,1.589676,221.596974,0,0,0
500,5,FIXED,01/12/2023,19:16:53,01/12/2023,14:16:53,0,5.662253,N,8.693568,E,163.931046,0.227866,15.248898,0,0,0
501,5,FIXED,01/12/2023,19:18:53,01/12/2023,14:18:53,0,5.662314,N,8.693584,E,162.935318,0.852224,92.084931,0,0,0
502,5,FIXED,01/12/2023,19:20:53,01/12/2023,14:20:53,0,5.662313,N,8.693621,E,163.55069,0.923702,127.333803,0,0,0
503,5,FIXED,01/12/2023,19:22:53,01/12/2023,14:22:53,0,5.662295,N,8.693645,E,164.620636,0.912878,316.854054,0,0,0
504,5,FIXED,01/12/2023,19:24:53,01/12/2023,14:24:53,0,5.662325,N,8.693616,E,169.861374,0.16721,13.744541,0,0,0
505,5,FIXED,01/12/2023,19:26:53,01/12/2023,14:26:53,0,5.662395,N,8.693633,E,165.095963,0.633592,219.676625,0,0,0
506,5,FIXED,01/12/2023,19:28:53,01/12/2023,14:28:53,0,5.662362,N,8.693606,E,160.090073,0.394172,163.088568,0,0,0
507,5,FIXED,01/12/2023,19:30:53,01/12/2023,14:30:53,0,5.662336,N,8.693614,E,158.759781,0.809614,132.290183,0,0,0
508,5,FIXED,01/12/2023,19:32:53,01/12/2023,14:32:53,0,5.662275,N,8.693682,E,160.212921,0.973718,325.302276,0,0,0
509,5,FIXED,01/12/2023,19:34:53,01/12/2023,14:34:53,0,5.662379,N,8.693609,E,165.489075,0.756691,108.63501,0,0,0
510,5,FIXED,01/12/2023,19:36:53,01/12/2023,14:36:53,0,5.662359,N,8.69367,E,169.99411,0.647784,176.124849,0,0,0
511,5,FIXED,01/12/2023,19:38:53,01/12/2023,14:38:53,0,5.662267,N,8.693677,E,170.050964,0.256245,343.070303,0,0,0
512,5,FIXED,01/12/2023,19:40:53,01/12/2023,14:40:53,0,5.662376,N,8.693643,E,168.95517,0.553654,270.095962,0,0,0
513,5,FIXED,01/12/2023,19:42:53,01/12/2023,14:42:53,0,5.662376,N,8.693605,E,171.430801,0.199652,100.101928,0,0,0
514,5,FIXED,01/12/2023,19:44:53,01/12/2023,14:44:53,0,5.662363,N,8.693677,E,172.544693,1.705738,121.139215,0,0,0
515,5,FIXED,01/12/2023,19:46:53,01/12/2023,14:46:53,0,5.662358,N,8.693684,E,173.218597,0.631351,158.044855,0,0,0
516,5,FIXED,01/12/2023,19:48:53,01/12/2023,14:48:53,0,5.66231,N,8.693704,E,167.648529,0.346664,78.589813,0,0,0
517,5,FIXED,01/12/2023,19:50:53,01/12/2023,14:50:53,0,5.662323,N,8.693766,E,162.698044,0.971687,272.205639,0,0,0
518,5,FIXED,01/12/2023,19:52:53,01/12/2023,14:52:53,0,5.662327,N,8.693644,E,165.694489,0.99614,196.548871,0,0,0
519,5,FIXED,01/12/2023,19:54:53,01/12/2023,14:54:53,0,5.662273,N,8.693628,E,170.56839,0.715948,73.869059,0,0,0
520,5,FIXED,01/12/2023,19:56:53,01/12/2023,14:56:53,0,5.662292,N,8.693695,E,175.033203,0.825861,296.048352,0,0,0
521,5,FIXED,01/12/2023,19:58:53,01/12/2023,14:58:53,0,5.662322,N,8.693635,E,181.16835,1.699807,239.202173,0,0,0
522,5,FIXED,01/12/2023,20:00:53,01/12/2023,15:00:53,0,5.662253,N,8.693519,E,183.255692,1.655452,38.175251,0,0,0
523,5,FIXED,01/12/2023,20:02:53,01/12/2023,15:02:53,0,5.662287,N,8.693546,E,191.819626,0.511796,43.614172,0,0,0
524,5,FIXED,01/12/2023,20:04:53,01/12/2023,15:04:53,0,5.6624,N,8.693654,E,190.68634,0.938469,228.424092,0,0,0
525,5,FIXED,01/12/2023,20:06:53,01/12/2023,15:06:53,0,5.662365,N,8.693615,E,187.508881,0.133578,134.927108,0,0,0
526,5,FIXED,01/12/2023,20:08:53,01/12/2023,15:08:53,0,5.66232,N,8.69366,E,190.019943,0.372225,227.809612,0,0,0
527,5,FIXED,01/12/2023,20:10:53,01/12/2023,15:10:53,0,5.662281,N,8.693617,E,191.693634,0.985582,174.942299,0,0,0
528,5,FIXED,01/12/2023,20:12:53,01/12/2023,15:12:53,0,5.662227,N,8.693622,E,197.507706,1.732583,15.909364,0,0,0
529,5,FIXED,01/12/2023,20:14:53,01/12/2023,15:14:53,0,5.662327,N,8.693651,E,188.987595,0.73221,147.386672,0,0,0
530,5,FIXED,01/12/2023,20:16:53,01/12/2023,15:16:53,0,5.66229,N,8.693674,E,183.685593,0.931039,140.603679,0,0,0
531,5,FIXED,01/12/2023,20:18:53,01/12/2023,15:18:53,0,5.662266,N,8.693694,E,183.594101,0.497566,293.704837,0,0,0
532,5,FIXED,01/12/2023,20:20:53,01/12/2023,15:20:53,0,5.662299,N,8.693619,E,183.027145,1.948116,24.28708,0,0,0
533,5,FIXED,01/12/2023,20:22:53,01/12/2023,15:22:53,0,5.662314,N,8.693627,E,178.652359,1.712474,47.627464,0,0,0
534,5,FIXED,01/12/2023,20:24:53,01/12/2023,15:24:53,0,5.662364,N,8.693681,E,182.379303,1.932819,304.504157,0,0,0
535,5,FIXED,01/12/2023,20:26:53,01/12/2023,15:26:53,0,5.66239,N,8.693642,E,174.37149,0.713701,227.963695,0,0,0
536,5,FIXED,01/12/2023,20:28:53,01/12/2023,15:28:53,0,5.662337,N,8.693583,E,168.713715,0.79216,209.543781,0,0,0
537,5,FIXED,01/12/2023,20:30:53,01/12/2023,15:30:53,0,5.662268,N,8.693544,E,167.418457,1.189971,74.655444,0,0,0
538,5,FIXED,01/12/2023,20:32:53,01/12/2023,15:32:53,0,5.662295,N,8.69364,E,172.849457,0.659405,282.016535,0,0,0
539,5,FIXED,01/12/2023,20:34:53,01/12/2023,15:34:53,0,5.662324,N,8.693503,E,166.428238,0.917022,74.540511,0,0,0
540,5,FIXED,01/12/2023,20:36:53,01/12/2023,15:36:53,0,5.662348,N,8.693591,E,168.299393,0.255432,193.844564,0,0,0
541,5,FIXED,01/12/2023,20:38:53,01/12/2023,15:38:53,0,5.66227,N,8.693572,E,168.569824,0.777653,53.711452,0,0,0
542,5,FIXED,01/12/2023,20:40:53,01/12/2023,15:40:53,0,5.662315,N,8.693634,E,169.801483,0.102043,230.408006,0,0,0
543,5,FIXED,01/12/2023,20:42:53,01/12/2023,15:42:53,0,5.662268,N,8.693577,E,174.305344,0.350876,70.007992,0,0,0
544,5,FIXED,01/12/2023,20:44:53,01/12/2023,15:44:53,0,5.662315,N,8.693705,E,174.280518,0.395275,255.498169,0,0,0
545,5,FIXED,01/12/2023,20:46:53,01/12/2023,15:46:53,0,5.662269,N,8.693529,E,173.459625,3.120323,33.843785,0,0,0
546,5,FIXED,01/12/2023,20:48:53,01/12/2023,15:48:53,0,5.662314,N,8.693559,E,176.257431,0.758981,259.652216,0,0,0
547,5,FIXED,01/12/2023,20:50:53,01/12/2023,15:50:53,0,5.662306,N,8.693517,E,175.415543,1.595123,89.390563,0,0,0
548,5,FIXED,01/12/2023,20:52:53,01/12/2023,15:52:53,0,5.662307,N,8.693644,E,168.044083,2.789536,260.313033,0,0,0
549,5,FIXED,01/12/2023,20:54:53,01/12/2023,15:54:53,0,5.662288,N,8.693527,E,166.721405,0.229514,135.251199,0,0,0
550,5,FIXED,01/12/2023,20:56:53,01/12/2023,15:56:53,0,5.66225,N,8.693564,E,161.484482,0.332085,287.63278,0,0,0
551,5,FIXED,01/12/2023,20:58:53,01/12/2023,15:58:53,0,5.66226,N,8.69353,E,167.594833,0.448259,301.705969,0,0,0
552,5,FIXED,01/12/2023,21:00:53,01/12/2023,16:00:53,0,5.662278,N,8.693501,E,168.078934,0.39351,152.940916,0,0,0
553,5,FIXED,01/12/2023,21:02:53,01/12/2023,16:02:53,0,5.662163,N,8.69356,E,164.84491,0.427799,152.940916,0,0,0
554,6,FIXED,1/14/2023,07:39:40,1/14/2023,02:39:40,0,5.662053,N,8.693084,E,193.331345,8.078979,198.701416,0,0,0
555,6,FIXED,1/14/2023,07:41:40,1/14/2023,02:41:40,0,5.659624,N,8.692258,E,160.337006,7.749594,206.175802,0,0,0
556,6,FIXED,1/14/2023,07:43:40,1/14/2023,02:43:40,0,5.655505,N,8.690223,E,168.50087,5.032518,203.19366,0,0,0
557,6,FIXED,1/14/2023,07:45:40,1/14/2023,02:45:40,0,5.651854,N,8.688651,E,179.304581,20.075304,165.872908,0,0,0
558,6,FIXED,1/14/2023,07:47:40,1/14/2023,02:47:40,0,5.647975,N,8.689632,E,208.693405,9.820755,147.441673,0,0,0
559,6,FIXED,1/14/2023,07:49:40,1/14/2023,02:49:40,0,5.644141,N,8.692092,E,234.206741,11.581928,162.378845,0,0,0
560,6,FIXED,1/14/2023,07:51:40,1/14/2023,02:51:40,0,5.640494,N,8.693256,E,272.224457,10.039515,173.120146,0,0,0
561,6,FIXED,1/14/2023,07:53:40,1/14/2023,02:53:40,0,5.636777,N,8.693706,E,275.397034,2.405756,175.166394,0,0,0
562,6,FIXED,1/14/2023,07:55:40,1/14/2023,02:55:40,0,5.633742,N,8.693964,E,252.265091,5.497482,206.559294,0,0,0
563,6,FIXED,1/14/2023,07:57:40,1/14/2023,02:57:40,0,5.630632,N,8.692403,E,238.280334,6.876059,206.636985,0,0,0
564,6,FIXED,1/14/2023,07:59:40,1/14/2023,02:59:40,0,5.629755,N,8.69196,E,242.078476,0.650487,184.369629,0,0,0
565,6,FIXED,1/14/2023,08:01:40,1/14/2023,03:01:40,0,5.629287,N,8.691925,E,287.109924,0.042381,226.92587,0,0,0
566,6,FIXED,1/14/2023,08:03:40,1/14/2023,03:03:40,0,5.628581,N,8.691166,E,268.595123,1.703588,191.287168,0,0,0
567,6,FIXED,1/14/2023,08:05:40,1/14/2023,03:05:40,0,5.626748,N,8.690798,E,267.006531,2.92677,166.152194,0,0,0
568,6,FIXED,1/14/2023,08:07:40,1/14/2023,03:07:40,0,5.625736,N,8.691049,E,250.153015,2.760163,189.43908,0,0,0
569,6,FIXED,1/14/2023,08:09:40,1/14/2023,03:09:40,0,5.623369,N,8.690653,E,221.959305,15.674154,187.291151,0,0,0
570,6,FIXED,1/14/2023,08:11:40,1/14/2023,03:11:40,0,5.620325,N,8.690262,E,224.474991,5.192322,210.013072,0,0,0
571,6,FIXED,1/14/2023,08:13:40,1/14/2023,03:13:40,0,5.616824,N,8.68823,E,234.937836,1.330399,214.787648,0,0,0
572,6,FIXED,1/14/2023,08:15:40,1/14/2023,03:15:40,0,5.613873,N,8.68617,E,244.433304,11.723984,217.965358,0,0,0
573,6,FIXED,1/14/2023,08:17:40,1/14/2023,03:17:40,0,5.610996,N,8.683914,E,221.314056,12.056531,148.272775,0,0,0
574,6,FIXED,1/14/2023,08:19:40,1/14/2023,03:19:40,0,5.608749,N,8.68531,E,224.000702,7.285502,159.996281,0,0,0
575,6,FIXED,1/14/2023,08:21:40,1/14/2023,03:21:40,0,5.605071,N,8.686655,E,230.403748,7.262646,167.420813,0,0,0
576,6,FIXED,1/14/2023,08:23:40,1/14/2023,03:23:40,0,5.601169,N,8.68753,E,270.784027,12.521581,197.452423,0,0,0
577,6,FIXED,1/14/2023,08:25:40,1/14/2023,03:25:40,0,5.59744,N,8.686352,E,253.573898,4.248972,173.500206,0,0,0
578,6,FIXED,1/14/2023,08:27:40,1/14/2023,03:27:40,0,5.594369,N,8.686704,E,236.503296,6.181964,186.278972,0,0,0
579,6,FIXED,1/14/2023,08:29:40,1/14/2023,03:29:40,0,5.591256,N,8.686359,E,307.532043,5.285993,154.598399,0,0,0
580,6,FIXED,1/14/2023,08:31:40,1/14/2023,03:31:40,0,5.587146,N,8.68832,E,297.200592,14.803474,161.016868,0,0,0
581,6,FIXED,1/14/2023,08:33:40,1/14/2023,03:33:40,0,5.582685,N,8.689862,E,347.50412,20.546604,170.957302,0,0,0
582,6,FIXED,1/14/2023,08:35:40,1/14/2023,03:35:40,0,5.576429,N,8.690862,E,370.415649,19.311386,147.616398,0,0,0
583,6,FIXED,1/14/2023,08:37:40,1/14/2023,03:37:40,0,5.570842,N,8.694423,E,310.22525,15.478922,130.616887,0,0,0
584,6,FIXED,1/14/2023,08:39:40,1/14/2023,03:39:40,0,5.566593,N,8.6994,E,294.834473,31.646429,128.70343,0,0,0
585,6,FIXED,1/14/2023,08:41:40,1/14/2023,03:41:40,0,5.561887,N,8.705302,E,282.865448,20.655926,113.186808,0,0,0
586,6,FIXED,1/14/2023,08:43:40,1/14/2023,03:43:40,0,5.559087,N,8.711868,E,277.004272,27.792393,122.04216,0,0,0
587,6,FIXED,1/14/2023,08:45:40,1/14/2023,03:45:40,0,5.555673,N,8.717349,E,241.641434,8.030862,110.582879,0,0,0
588,6,FIXED,1/14/2023,08:47:40,1/14/2023,03:47:40,0,5.553324,N,8.723635,E,239.59581,23.223763,74.572845,0,0,0
589,6,FIXED,1/14/2023,08:49:40,1/14/2023,03:49:40,0,5.554455,N,8.727753,E,235.379852,0.11704,149.701666,0,0,0
590,6,FIXED,1/14/2023,08:51:40,1/14/2023,03:51:40,0,5.550638,N,8.729993,E,245.298386,18.720602,127.193319,0,0,0
591,6,FIXED,1/14/2023,08:53:40,1/14/2023,03:53:40,0,5.547139,N,8.734626,E,265.012329,25.553089,174.580122,0,0,0
592,6,FIXED,1/14/2023,08:55:40,1/14/2023,03:55:40,0,5.54134,N,8.735179,E,268.553528,17.637928,128.945275,0,0,0
593,6,FIXED,1/14/2023,08:57:40,1/14/2023,03:57:40,0,5.53755,N,8.739889,E,211.489532,8.724899,143.795467,0,0,0
594,6,FIXED,1/14/2023,08:59:40,1/14/2023,03:59:40,0,5.533319,N,8.743001,E,189.206284,15.108012,119.307853,0,0,0
595,6,FIXED,1/14/2023,09:01:40,1/14/2023,04:01:40,0,5.530326,N,8.748357,E,184.246063,21.950722,128.768129,0,0,0
596,6,FIXED,1/14/2023,09:03:40,1/14/2023,04:03:40,0,5.526011,N,8.753756,E,187.339066,36.684792,127.106848,0,0,0
597,6,FIXED,1/14/2023,09:05:40,1/14/2023,04:05:40,0,5.522731,N,8.758111,E,179.962158,13.094516,173.878953,0,0,0
598,6,FIXED,1/14/2023,09:07:40,1/14/2023,04:07:40,0,5.522681,N,8.758117,E,179.730881,0.036459,213.04193,0,0,0
599,6,FIXED,1/14/2023,09:09:40,1/14/2023,04:09:40,0,5.522417,N,8.757944,E,187.977524,0.120417,195.290614,0,0,0
600,6,FIXED,1/14/2023,09:11:40,1/14/2023,04:11:40,0,5.522411,N,8.757942,E,189.039948,1.213173,78.619438,0,0,0
601,6,FIXED,1/14/2023,09:13:40,1/14/2023,04:13:40,0,5.522416,N,8.757966,E,193.597534,0.018159,253.353853,0,0,0
602,6,FIXED,1/14/2023,09:15:40,1/14/2023,04:15:40,0,5.522413,N,8.757958,E,194.514908,0.230209,4.089384,0,0,0
603,6,FIXED,1/14/2023,09:17:40,1/14/2023,04:17:40,0,5.524523,N,8.75811,E,205.649506,12.978564,159.346348,0,0,0
604,6,FIXED,1/14/2023,09:19:40,1/14/2023,04:19:40,0,5.523672,N,8.758432,E,201.123642,5.274681,191.438702,0,0,0
605,6,FIXED,1/14/2023,09:21:40,1/14/2023,04:21:40,0,5.523513,N,8.758399,E,199.443192,0.046013,16.264285,0,0,0
606,6,FIXED,1/14/2023,09:23:40,1/14/2023,04:23:40,0,5.523523,N,8.758402,E,198.229248,0.058789,347.507571,0,0,0
607,6,FIXED,1/14/2023,09:25:40,1/14/2023,04:25:40,0,5.523526,N,8.758401,E,197.777603,0.052392,70.666957,0,0,0
608,6,FIXED,1/14/2023,09:27:40,1/14/2023,04:27:40,0,5.523529,N,8.758411,E,196.935486,0.018438,264.366738,0,0,0
609,6,FIXED,1/14/2023,09:29:40,1/14/2023,04:29:40,0,5.523527,N,8.758389,E,196.668777,0.027416,221.323628,0,0,0
610,6,FIXED,1/14/2023,09:31:40,1/14/2023,04:31:40,0,5.523526,N,8.758387,E,196.943176,0.469767,175.828397,0,0,0
611,6,FIXED,1/14/2023,09:33:40,1/14/2023,04:33:40,0,5.52269,N,8.758449,E,189.519272,0.190981,229.722199,0,0,0
612,6,FIXED,1/14/2023,09:35:40,1/14/2023,04:35:40,0,5.522675,N,8.758431,E,189.108871,0.321378,261.9097,0,0,0
613,6,FIXED,1/14/2023,09:37:40,1/14/2023,04:37:40,0,5.522646,N,8.758227,E,189.242615,0.158459,228.114374,0,0,0
614,6,FIXED,1/14/2023,09:39:40,1/14/2023,04:39:40,0,5.522404,N,8.757956,E,188.861435,0.044613,203.209897,0,0,0
615,6,FIXED,1/14/2023,09:44:21,1/14/2023,04:44:21,0,5.515096,N,8.754808,E,-46.643295,3.580893,169.366464,0,0,0
616,6,FIXED,1/14/2023,09:46:21,1/14/2023,04:46:21,0,5.507104,N,8.756315,E,143.45343,23.069269,200.283388,0,0,0
617,6,FIXED,1/14/2023,09:48:21,1/14/2023,04:48:21,0,5.498275,N,8.753037,E,159.625183,25.873402,210.526728,0,0,0
618,6,FIXED,1/14/2023,09:50:21,1/14/2023,04:50:21,0,5.492588,N,8.749668,E,162.421738,41.503525,220.232497,0,0,0
619,6,FIXED,1/14/2023,09:55:08,1/14/2023,04:55:08,0,5.477402,N,8.736761,E,146.272171,38.318554,215.620949,0,0,0
620,6,FIXED,1/14/2023,09:57:59,1/14/2023,04:57:59,0,5.467545,N,8.729667,E,167.635941,21.727615,221.948608,0,0,0
621,6,FIXED,1/14/2023,10:01:31,1/14/2023,05:01:31,0,5.456231,N,8.719452,E,155.045639,5.475761,270.550505,0,0,0
622,6,FIXED,1/14/2023,10:20:24,1/14/2023,05:20:24,0,5.456728,N,8.667273,E,189.780441,3.359402,251.635697,0,0,0
623,6,FIXED,1/14/2023,10:22:24,1/14/2023,05:22:24,0,5.456576,N,8.666812,E,180.687943,1.597839,251.635697,0,0,0
624,7,FIXED,1/14/2023,12:09:52,1/14/2023,07:09:52,0,4.985495,N,8.341297,E,92.201813,0.27913,253.359394,0,0,0
625,7,FIXED,1/14/2023,12:11:52,1/14/2023,07:11:52,0,4.985447,N,8.341136,E,74.781395,1.670988,98.540663,0,0,0
626,7,FIXED,1/14/2023,12:13:52,1/14/2023,07:13:52,0,4.985433,N,8.34123,E,74.828484,2.8526,191.963213,0,0,0
627,7,FIXED,1/14/2023,12:15:52,1/14/2023,07:15:52,0,4.985294,N,8.3412,E,78.384354,0.97238,174.914505,0,0,0
628,7,FIXED,1/14/2023,12:17:52,1/14/2023,07:17:52,0,4.985259,N,8.341203,E,77.627937,0.184271,39.926538,0,0,0
629,7,FIXED,1/14/2023,12:19:52,1/14/2023,07:19:52,0,4.98527,N,8.341212,E,77.799034,0.097905,134.327763,0,0,0
630,7,FIXED,1/14/2023,12:21:52,1/14/2023,07:21:52,0,4.985258,N,8.341224,E,77.337402,0.034339,82.467823,0,0,0
631,7,FIXED,1/14/2023,12:23:52,1/14/2023,07:23:52,0,4.985259,N,8.341232,E,76.308662,0.253245,19.655377,0,0,0
632,7,FIXED,1/14/2023,12:25:52,1/14/2023,07:25:52,0,4.98532,N,8.341253,E,72.202454,0.113815,19.655377,0,0,0
633,8,FIXED,1/21/2023,13:22:58,1/21/2023,08:22:58,0,4.985175,N,8.341097,E,150.027969,0.777714,0,0,0,0

