INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
59,7,FIXED,2023/1/11,12:42:49,2023/1/11,4:42:49,0,5.522333,N,8.758093,E,172.606613,0.163670,303.292156,0.000000,0.000000,0.000000
60,7,FIXED,2023/1/11,12:44:49,2023/1/11,4:44:49,0,5.522383,N,8.758017,E,176.436432,0.736655,348.032158,0.000000,0.000000,0.000000
61,7,FIXED,2023/1/11,12:46:49,2023/1/11,4:46:49,0,5.522404,N,8.758012,E,188.358047,0.576143,225.100462,0.000000,0.000000,0.000000
62,7,FIXED,2023/1/11,12:48:49,2023/1/11,4:48:49,0,5.522395,N,8.758004,E,187.147385,1.482523,330.552920,0.000000,0.000000,0.000000
63,7,FIXED,2023/1/11,12:50:49,2023/1/11,4:50:49,0,5.522418,N,8.757990,E,187.602921,0.013168,265.329193,0.000000,0.000000,0.000000
64,7,FIXED,2023/1/11,12:52:49,2023/1/11,4:52:49,0,5.522418,N,8.757986,E,187.312347,0.053516,312.287120,0.000000,0.000000,0.000000
65,7,FIXED,2023/1/11,12:54:49,2023/1/11,4:54:49,0,5.522421,N,8.757983,E,187.511963,0.109052,194.907358,0.000000,0.000000,0.000000
66,7,FIXED,2023/1/11,12:56:49,2023/1/11,4:56:49,0,5.522411,N,8.757980,E,188.922256,0.603977,92.183281,0.000000,0.000000,0.000000
67,7,FIXED,2023/1/11,12:58:49,2023/1/11,4:58:49,0,5.522409,N,8.758050,E,191.960449,0.037574,293.364413,0.000000,0.000000,0.000000
68,7,FIXED,2023/1/11,13:0:49,2023/1/11,5:0:49,0,5.522426,N,8.758008,E,189.344055,0.149242,90.279757,0.000000,0.000000,0.000000
69,7,FIXED,2023/1/11,13:2:49,2023/1/11,5:2:49,0,5.522426,N,8.758019,E,189.876480,0.110160,62.460387,0.000000,0.000000,0.000000
70,7,FIXED,2023/1/11,13:4:49,2023/1/11,5:4:49,0,5.522447,N,8.758059,E,191.723892,0.066979,226.641766,0.000000,0.000000,0.000000
71,7,FIXED,2023/1/11,13:6:49,2023/1/11,5:6:49,0,5.522390,N,8.757999,E,187.432556,0.901244,217.449035,0.000000,0.000000,0.000000
72,7,FIXED,2023/1/11,13:8:49,2023/1/11,5:8:49,0,5.522373,N,8.757985,E,185.909576,0.431918,87.619693,0.000000,0.000000,0.000000
73,7,FIXED,2023/1/11,13:10:49,2023/1/11,5:10:49,0,5.522376,N,8.758045,E,186.006866,0.031295,104.818172,0.000000,0.000000,0.000000
74,7,FIXED,2023/1/11,13:12:49,2023/1/11,5:12:49,0,5.522364,N,8.758089,E,186.119965,0.681572,231.066744,0.000000,0.000000,0.000000
75,7,FIXED,2023/1/11,13:14:49,2023/1/11,5:14:49,0,5.522355,N,8.758078,E,189.218796,0.582887,310.511015,0.000000,0.000000,0.000000
76,7,FIXED,2023/1/11,13:16:49,2023/1/11,5:16:49,0,5.525382,N,8.754518,E,200.453140,35.493847,313.641554,0.000000,0.000000,0.000000
77,7,FIXED,2023/1/11,13:18:49,2023/1/11,5:18:49,0,5.529738,N,8.749929,E,188.486267,0.020741,345.507068,0.000000,0.000000,0.000000
78,7,FIXED,2023/1/11,13:20:49,2023/1/11,5:20:49,0,5.529747,N,8.749927,E,188.021469,0.023264,294.919324,0.000000,0.000000,0.000000
79,7,FIXED,2023/1/11,13:22:49,2023/1/11,5:22:49,0,5.530121,N,8.749117,E,194.234070,8.618442,298.314335,0.000000,0.000000,0.000000
80,7,FIXED,2023/1/11,13:24:49,2023/1/11,5:24:49,0,5.533416,N,8.742973,E,197.682022,20.870811,319.427449,0.000000,0.000000,0.000000
81,7,FIXED,2023/1/11,13:26:49,2023/1/11,5:26:49,0,5.538350,N,8.738728,E,228.542450,29.113466,321.310997,0.000000,0.000000,0.000000
82,7,FIXED,2023/1/11,13:28:49,2023/1/11,5:28:49,0,5.543559,N,8.734537,E,253.471405,9.826232,339.777193,0.000000,0.000000,0.000000
83,7,FIXED,2023/1/11,13:30:49,2023/1/11,5:30:49,0,5.548953,N,8.732541,E,282.882294,28.712790,324.150235,0.000000,0.000000,0.000000
84,7,FIXED,2023/1/11,13:32:49,2023/1/11,5:32:49,0,5.554185,N,8.728742,E,232.497070,29.534706,261.020036,0.000000,0.000000,0.000000
85,7,FIXED,2023/1/11,13:34:49,2023/1/11,5:34:49,0,5.553549,N,8.724697,E,230.845474,0.027209,183.996520,0.000000,0.000000,0.000000
86,7,FIXED,2023/1/11,13:36:49,2023/1/11,5:36:49,0,5.553542,N,8.724697,E,232.641861,2.346102,288.035241,0.000000,0.000000,0.000000
87,7,FIXED,2023/1/11,13:38:49,2023/1/11,5:38:49,0,5.555812,N,8.717695,E,218.354568,8.665570,301.505217,0.000000,0.000000,0.000000
88,7,FIXED,2023/1/11,13:40:49,2023/1/11,5:40:49,0,5.559640,N,8.711418,E,228.392990,37.471283,292.441678,0.000000,0.000000,0.000000
89,7,FIXED,2023/1/11,13:42:49,2023/1/11,5:42:49,0,5.563182,N,8.702802,E,214.923248,28.096539,316.443782,0.000000,0.000000,0.000000
90,7,FIXED,2023/1/11,13:44:49,2023/1/11,5:44:49,0,5.569566,N,8.696703,E,237.947021,43.949947,317.232657,0.000000,0.000000,0.000000
91,7,FIXED,2023/1/11,13:46:49,2023/1/11,5:46:49,0,5.575628,N,8.691069,E,259.546539,14.104144,0.879885,0.000000,0.000000,0.000000
